from,to,twt_count,flwrs_count,ret_cnt,max_flwrs,date-hr,hr
2015-02-04-20-48-20,2015-02-04-20-49-20,3,618,4,450,2015-02-04-20,20
2015-02-04-20-49-46,2015-02-04-20-50-46,5,14033,9,7342,2015-02-04-20,20
2015-02-04-20-51-41,2015-02-04-20-52-41,8,6300,9,2661,2015-02-04-20,20
2015-02-04-20-53-41,2015-02-04-20-54-41,13,15541,15,7488,2015-02-04-20,20
2015-02-04-20-54-49,2015-02-04-20-55-49,8,32890,79,26667,2015-02-04-20,20
2015-02-04-20-55-58,2015-02-04-20-56-58,3,449,3,258,2015-02-04-20,20
2015-02-04-20-57-38,2015-02-04-20-58-38,6,1807,9,652,2015-02-04-20,20
2015-02-04-20-58-46,2015-02-04-20-59-46,9,7711,9,2921,2015-02-04-20,20
2015-02-04-20-59-53,2015-02-04-21-00-53,25,170737,26,67306,2015-02-04-20,20
2015-02-04-21-00-54,2015-02-04-21-01-54,8,94833,18,49323,2015-02-04-21,21
2015-02-04-21-02-02,2015-02-04-21-03-02,3,1279,3,727,2015-02-04-21,21
2015-02-04-21-03-06,2015-02-04-21-04-06,5,7043,5,5587,2015-02-04-21,21
2015-02-04-21-04-10,2015-02-04-21-05-10,6,11102,7,7330,2015-02-04-21,21
2015-02-04-21-05-13,2015-02-04-21-06-13,7,8067,7,3612,2015-02-04-21,21
2015-02-04-21-06-29,2015-02-04-21-07-29,2,3574,2,3368,2015-02-04-21,21
2015-02-04-21-08-13,2015-02-04-21-09-13,6,62166,12,55317,2015-02-04-21,21
2015-02-04-21-09-34,2015-02-04-21-10-34,7,20201,8,9676,2015-02-04-21,21
2015-02-04-21-10-36,2015-02-04-21-11-36,2,399,2,387,2015-02-04-21,21
2015-02-04-21-11-38,2015-02-04-21-12-38,5,2697,5,1746,2015-02-04-21,21
2015-02-04-21-13-25,2015-02-04-21-14-25,6,3375,14,2662,2015-02-04-21,21
2015-02-04-21-14-26,2015-02-04-21-15-26,11,3056553,75,3046510,2015-02-04-21,21
2015-02-04-21-16-19,2015-02-04-21-17-19,7,3161,8,1109,2015-02-04-21,21
2015-02-04-21-17-22,2015-02-04-21-18-22,7,10073,7,8213,2015-02-04-21,21
2015-02-04-21-18-27,2015-02-04-21-19-27,4,14579,4,11465,2015-02-04-21,21
2015-02-04-21-19-31,2015-02-04-21-20-31,11,31225,15,9676,2015-02-04-21,21
2015-02-04-21-21-26,2015-02-04-21-22-26,4,64308,5,52087,2015-02-04-21,21
2015-02-04-21-22-29,2015-02-04-21-23-29,3,13667,3,11667,2015-02-04-21,21
2015-02-04-21-24-08,2015-02-04-21-25-08,3,3392,4,2169,2015-02-04-21,21
2015-02-04-21-25-47,2015-02-04-21-26-47,7,9719,11,7428,2015-02-04-21,21
2015-02-04-21-27-27,2015-02-04-21-28-27,5,37336,5,34342,2015-02-04-21,21
2015-02-04-21-28-45,2015-02-04-21-29-45,7,5210,8,3091,2015-02-04-21,21
2015-02-04-21-30-05,2015-02-04-21-31-05,6,6022548,266,6014343,2015-02-04-21,21
2015-02-04-21-31-22,2015-02-04-21-32-22,8,5854,8,4297,2015-02-04-21,21
2015-02-04-21-32-32,2015-02-04-21-33-32,4,1180,4,784,2015-02-04-21,21
2015-02-04-21-33-35,2015-02-04-21-34-35,4,10770,5,8937,2015-02-04-21,21
2015-02-04-21-35-11,2015-02-04-21-36-11,2,1189,2,722,2015-02-04-21,21
2015-02-04-21-36-33,2015-02-04-21-37-33,8,12342,8,8558,2015-02-04-21,21
2015-02-04-21-37-50,2015-02-04-21-38-50,4,713794,7,708793,2015-02-04-21,21
2015-02-04-21-38-51,2015-02-04-21-39-51,3,8085,11,7577,2015-02-04-21,21
2015-02-04-21-39-57,2015-02-04-21-40-57,5,5551,5,4297,2015-02-04-21,21
2015-02-04-21-41-03,2015-02-04-21-42-03,6,3412,7,2296,2015-02-04-21,21
2015-02-04-21-42-07,2015-02-04-21-43-07,7,8363,9,2060,2015-02-04-21,21
2015-02-04-21-43-15,2015-02-04-21-44-15,2,1468,3,1408,2015-02-04-21,21
2015-02-04-21-44-39,2015-02-04-21-45-39,3,419,3,223,2015-02-04-21,21
2015-02-04-21-45-57,2015-02-04-21-46-57,4,477,5,238,2015-02-04-21,21
2015-02-04-21-47-13,2015-02-04-21-48-13,3,223,4,216,2015-02-04-21,21
2015-02-04-21-48-17,2015-02-04-21-49-17,4,9793,4,8870,2015-02-04-21,21
2015-02-04-21-49-33,2015-02-04-21-50-33,3,3215,3,2579,2015-02-04-21,21
2015-02-04-21-50-46,2015-02-04-21-51-46,2,942,2,942,2015-02-04-21,21
2015-02-04-21-52-05,2015-02-04-21-53-05,4,3399,5,3021,2015-02-04-21,21
2015-02-04-21-53-53,2015-02-04-21-54-53,8,6628,12,4718,2015-02-04-21,21
2015-02-04-21-54-55,2015-02-04-21-55-55,2,88,2,75,2015-02-04-21,21
2015-02-04-21-56-00,2015-02-04-21-57-00,8,1842,8,923,2015-02-04-21,21
2015-02-04-21-57-36,2015-02-04-21-58-36,6,4228,6,2549,2015-02-04-21,21
2015-02-04-21-58-53,2015-02-04-21-59-53,5,2462,16,1021,2015-02-04-21,21
2015-02-04-22-00-00,2015-02-04-22-01-00,14,373698,42,184410,2015-02-04-22,22
2015-02-04-22-01-24,2015-02-04-22-02-24,4,642,4,325,2015-02-04-22,22
2015-02-04-22-02-44,2015-02-04-22-03-44,2,84,2,83,2015-02-04-22,22
2015-02-04-22-03-59,2015-02-04-22-04-59,4,63238,5,60641,2015-02-04-22,22
2015-02-04-22-05-16,2015-02-04-22-06-16,3,467,3,200,2015-02-04-22,22
2015-02-04-22-06-29,2015-02-04-22-07-29,8,11550,10,4065,2015-02-04-22,22
2015-02-04-22-08-05,2015-02-04-22-09-05,2,9328,27,9229,2015-02-04-22,22
2015-02-04-22-09-47,2015-02-04-22-10-47,5,18293,9,9676,2015-02-04-22,22
2015-02-04-22-10-48,2015-02-04-22-11-48,5,3499,5,2557,2015-02-04-22,22
2015-02-04-22-11-57,2015-02-04-22-12-57,9,11618,11,8321,2015-02-04-22,22
2015-02-04-22-13-03,2015-02-04-22-14-03,3,629,3,290,2015-02-04-22,22
2015-02-04-22-14-06,2015-02-04-22-15-06,6,426,9,361,2015-02-04-22,22
2015-02-04-22-15-16,2015-02-04-22-16-16,4,423,6,236,2015-02-04-22,22
2015-02-04-22-17-01,2015-02-04-22-18-01,6,35758,6,18823,2015-02-04-22,22
2015-02-04-22-18-04,2015-02-04-22-19-04,4,17495,6,11465,2015-02-04-22,22
2015-02-04-22-20-05,2015-02-04-22-21-05,7,22251,7,9676,2015-02-04-22,22
2015-02-04-22-21-31,2015-02-04-22-22-31,4,2237,4,1746,2015-02-04-22,22
2015-02-04-22-23-25,2015-02-04-22-24-25,6,7970,6,7097,2015-02-04-22,22
2015-02-04-22-24-38,2015-02-04-22-25-38,9,6189,9,2792,2015-02-04-22,22
2015-02-04-22-25-48,2015-02-04-22-26-48,5,20364,6,18823,2015-02-04-22,22
2015-02-04-22-27-30,2015-02-04-22-28-30,7,31148,7,29284,2015-02-04-22,22
2015-02-04-22-28-44,2015-02-04-22-29-44,5,1786,6,569,2015-02-04-22,22
2015-02-04-22-30-04,2015-02-04-22-31-04,6,15118,8,6987,2015-02-04-22,22
2015-02-04-22-31-36,2015-02-04-22-32-36,4,2654,4,1516,2015-02-04-22,22
2015-02-04-22-32-50,2015-02-04-22-33-50,6,12589,17,3790,2015-02-04-22,22
2015-02-04-22-33-54,2015-02-04-22-34-54,3,482,3,236,2015-02-04-22,22
2015-02-04-22-35-04,2015-02-04-22-36-04,6,4142,6,1489,2015-02-04-22,22
2015-02-04-22-36-06,2015-02-04-22-37-06,7,3089,7,2060,2015-02-04-22,22
2015-02-04-22-37-40,2015-02-04-22-38-40,6,611,7,248,2015-02-04-22,22
2015-02-04-22-39-16,2015-02-04-22-40-16,3,951,4,917,2015-02-04-22,22
2015-02-04-22-40-24,2015-02-04-22-41-24,4,500,4,260,2015-02-04-22,22
2015-02-04-22-43-09,2015-02-04-22-44-09,10,8113,13,6102,2015-02-04-22,22
2015-02-04-22-45-34,2015-02-04-22-46-34,3,11726,3,11465,2015-02-04-22,22
2015-02-04-22-46-48,2015-02-04-22-47-48,5,13508,5,9115,2015-02-04-22,22
2015-02-04-22-48-00,2015-02-04-22-49-00,2,171,3,131,2015-02-04-22,22
2015-02-04-22-49-21,2015-02-04-22-50-21,4,37121,4,27585,2015-02-04-22,22
2015-02-04-22-51-48,2015-02-04-22-52-48,4,1124,4,554,2015-02-04-22,22
2015-02-04-22-53-05,2015-02-04-22-54-05,3,485,4,236,2015-02-04-22,22
2015-02-04-22-54-53,2015-02-04-22-55-53,3,4364,4,3104,2015-02-04-22,22
2015-02-04-22-56-00,2015-02-04-22-57-00,3,3735,4,2826,2015-02-04-22,22
2015-02-04-22-57-04,2015-02-04-22-58-04,4,1987,4,1897,2015-02-04-22,22
2015-02-04-22-58-11,2015-02-04-22-59-11,3,2672,6,1564,2015-02-04-22,22
2015-02-04-22-59-12,2015-02-04-23-00-12,8,3834,8,1356,2015-02-04-22,22
2015-02-04-23-00-14,2015-02-04-23-01-14,16,2443908,66,2362311,2015-02-04-23,23
2015-02-04-23-02-00,2015-02-04-23-03-00,4,1038,4,762,2015-02-04-23,23
2015-02-04-23-03-17,2015-02-04-23-04-17,11,5721,11,2636,2015-02-04-23,23
2015-02-04-23-04-21,2015-02-04-23-05-21,4,20663,5,17920,2015-02-04-23,23
2015-02-04-23-06-03,2015-02-04-23-07-03,3,3340,3,1988,2015-02-04-23,23
2015-02-04-23-07-04,2015-02-04-23-08-04,1,521,1,521,2015-02-04-23,23
2015-02-04-23-08-28,2015-02-04-23-09-28,4,3177,5,2840,2015-02-04-23,23
2015-02-04-23-09-50,2015-02-04-23-10-50,5,20983,7,9676,2015-02-04-23,23
2015-02-04-23-11-00,2015-02-04-23-12-00,2,611,3,375,2015-02-04-23,23
2015-02-04-23-12-36,2015-02-04-23-13-36,2,401,3,298,2015-02-04-23,23
2015-02-04-23-14-02,2015-02-04-23-15-02,7,3762,7,1651,2015-02-04-23,23
2015-02-04-23-15-08,2015-02-04-23-16-08,4,118902,8,109528,2015-02-04-23,23
2015-02-04-23-16-22,2015-02-04-23-17-22,4,4142,4,2923,2015-02-04-23,23
2015-02-04-23-17-35,2015-02-04-23-18-35,2,14418,3,11465,2015-02-04-23,23
2015-02-04-23-19-02,2015-02-04-23-20-02,3,10126,6,6987,2015-02-04-23,23
2015-02-04-23-20-03,2015-02-04-23-21-03,2,11202,3,9676,2015-02-04-23,23
2015-02-04-23-21-10,2015-02-04-23-22-10,3,657,3,333,2015-02-04-23,23
2015-02-04-23-23-06,2015-02-04-23-24-06,5,4611,5,4178,2015-02-04-23,23
2015-02-04-23-24-27,2015-02-04-23-25-27,3,4238,6,2162,2015-02-04-23,23
2015-02-04-23-26-16,2015-02-04-23-27-16,4,11634,5,8865,2015-02-04-23,23
2015-02-04-23-28-12,2015-02-04-23-29-12,2,361,2,333,2015-02-04-23,23
2015-02-04-23-29-50,2015-02-04-23-30-50,3,11541,4,6987,2015-02-04-23,23
2015-02-04-23-31-50,2015-02-04-23-32-50,6,2713,6,957,2015-02-04-23,23
2015-02-04-23-33-00,2015-02-04-23-34-00,2,411,2,319,2015-02-04-23,23
2015-02-04-23-34-19,2015-02-04-23-35-19,7,27278,9,10768,2015-02-04-23,23
2015-02-04-23-35-44,2015-02-04-23-36-44,1,1287,1,1287,2015-02-04-23,23
2015-02-04-23-37-04,2015-02-04-23-38-04,4,35041,5,32595,2015-02-04-23,23
2015-02-04-23-38-17,2015-02-04-23-39-17,3,1233879,14,1231800,2015-02-04-23,23
2015-02-04-23-39-38,2015-02-04-23-40-38,4,10037,4,4718,2015-02-04-23,23
2015-02-04-23-40-40,2015-02-04-23-41-40,7,8348,7,2650,2015-02-04-23,23
2015-02-04-23-42-13,2015-02-04-23-43-13,11,7275,12,2060,2015-02-04-23,23
2015-02-04-23-43-18,2015-02-04-23-44-18,4,20090,4,18823,2015-02-04-23,23
2015-02-04-23-44-49,2015-02-04-23-45-49,2,5103,2,4870,2015-02-04-23,23
2015-02-04-23-46-03,2015-02-04-23-47-03,3,27723,4,19106,2015-02-04-23,23
2015-02-04-23-47-08,2015-02-04-23-48-08,5,2560,5,1759,2015-02-04-23,23
2015-02-04-23-48-14,2015-02-04-23-49-14,5,1808,5,844,2015-02-04-23,23
2015-02-04-23-49-39,2015-02-04-23-50-39,6,2445,6,1526,2015-02-04-23,23
2015-02-04-23-51-07,2015-02-04-23-52-07,9,3105,10,1575,2015-02-04-23,23
2015-02-04-23-52-53,2015-02-04-23-53-53,1,332,1,332,2015-02-04-23,23
2015-02-04-23-54-06,2015-02-04-23-55-06,1,545,1,545,2015-02-04-23,23
2015-02-04-23-55-45,2015-02-04-23-56-45,4,1771,5,903,2015-02-04-23,23
2015-02-04-23-57-30,2015-02-04-23-58-30,5,1822,5,780,2015-02-04-23,23
2015-02-04-23-58-45,2015-02-04-23-59-45,4,540,4,219,2015-02-04-23,23
2015-02-04-23-59-52,2015-02-05-00-00-52,9,22951,24,9676,2015-02-04-23,23
2015-02-05-00-01-01,2015-02-05-00-02-01,10,14010,11,4513,2015-02-05-00,00
2015-02-05-00-03-22,2015-02-05-00-04-22,3,658,3,412,2015-02-05-00,00
2015-02-05-00-04-41,2015-02-05-00-05-41,4,25083,5,20936,2015-02-05-00,00
2015-02-05-00-06-37,2015-02-05-00-07-37,4,1414,4,722,2015-02-05-00,00
2015-02-05-00-07-43,2015-02-05-00-08-43,2,3101,2,1746,2015-02-05-00,00
2015-02-05-00-09-49,2015-02-05-00-10-49,6,19031,8,9676,2015-02-05-00,00
2015-02-05-00-10-51,2015-02-05-00-11-51,4,443,4,299,2015-02-05-00,00
2015-02-05-00-12-13,2015-02-05-00-13-13,6,24248,6,9207,2015-02-05-00,00
2015-02-05-00-13-52,2015-02-05-00-14-52,6,11891,50,9229,2015-02-05-00,00
2015-02-05-00-15-11,2015-02-05-00-16-11,6,26941,6,11726,2015-02-05-00,00
2015-02-05-00-16-22,2015-02-05-00-17-22,4,3747,5,2383,2015-02-05-00,00
2015-02-05-00-17-30,2015-02-05-00-18-30,4,14338,7,11465,2015-02-05-00,00
2015-02-05-00-18-49,2015-02-05-00-19-49,5,15155,6,13120,2015-02-05-00,00
2015-02-05-00-19-59,2015-02-05-00-20-59,11,21913,12,9676,2015-02-05-00,00
2015-02-05-00-21-12,2015-02-05-00-22-12,4,1780,4,1677,2015-02-05-00,00
2015-02-05-00-22-20,2015-02-05-00-23-20,3,2070,4,1013,2015-02-05-00,00
2015-02-05-00-23-29,2015-02-05-00-24-29,2,10726,8,7917,2015-02-05-00,00
2015-02-05-00-24-53,2015-02-05-00-25-53,5,2499,10,1564,2015-02-05-00,00
2015-02-05-00-27-34,2015-02-05-00-28-34,4,17727,7,16167,2015-02-05-00,00
2015-02-05-00-28-56,2015-02-05-00-29-56,1,0,1,0,2015-02-05-00,00
2015-02-05-00-30-01,2015-02-05-00-31-01,3,12758,4,6987,2015-02-05-00,00
2015-02-05-00-31-02,2015-02-05-00-32-02,5,4769,5,3302,2015-02-05-00,00
2015-02-05-00-32-28,2015-02-05-00-33-28,10,26269,10,16418,2015-02-05-00,00
2015-02-05-00-34-12,2015-02-05-00-35-12,8,1553,8,412,2015-02-05-00,00
2015-02-05-00-35-32,2015-02-05-00-36-32,2,1128,2,916,2015-02-05-00,00
2015-02-05-00-37-05,2015-02-05-00-38-05,3,10665,3,9676,2015-02-05-00,00
2015-02-05-00-38-10,2015-02-05-00-39-10,3,4369,3,3104,2015-02-05-00,00
2015-02-05-00-39-23,2015-02-05-00-40-23,3,16745,3,16418,2015-02-05-00,00
2015-02-05-00-41-26,2015-02-05-00-42-26,2,504,2,378,2015-02-05-00,00
2015-02-05-00-43-29,2015-02-05-00-44-29,4,530,4,187,2015-02-05-00,00
2015-02-05-00-44-32,2015-02-05-00-45-32,4,35061,6,26234,2015-02-05-00,00
2015-02-05-00-45-55,2015-02-05-00-46-55,3,3391,14,3047,2015-02-05-00,00
2015-02-05-00-46-58,2015-02-05-00-47-58,4,1868,5,870,2015-02-05-00,00
2015-02-05-00-48-04,2015-02-05-00-49-04,2,201,3,132,2015-02-05-00,00
2015-02-05-00-49-05,2015-02-05-00-50-05,2,596,2,537,2015-02-05-00,00
2015-02-05-00-50-14,2015-02-05-00-51-14,2,3263,2,2225,2015-02-05-00,00
2015-02-05-00-51-50,2015-02-05-00-52-50,3,2636,3,968,2015-02-05-00,00
2015-02-05-00-53-08,2015-02-05-00-54-08,6,4290,7,1026,2015-02-05-00,00
2015-02-05-00-54-34,2015-02-05-00-55-34,6,6939,9,2102,2015-02-05-00,00
2015-02-05-00-56-12,2015-02-05-00-57-12,3,227,3,214,2015-02-05-00,00
2015-02-05-00-57-50,2015-02-05-00-58-50,3,8466,21,4453,2015-02-05-00,00
2015-02-05-00-59-04,2015-02-05-01-00-04,2,686,2,578,2015-02-05-00,00
2015-02-05-01-00-09,2015-02-05-01-01-09,10,278882,26,143124,2015-02-05-01,01
2015-02-05-01-01-25,2015-02-05-01-02-25,3,934,6,774,2015-02-05-01,01
2015-02-05-01-02-41,2015-02-05-01-03-41,5,340,6,236,2015-02-05-01,01
2015-02-05-01-03-49,2015-02-05-01-04-49,5,24491,5,14693,2015-02-05-01,01
2015-02-05-01-05-30,2015-02-05-01-06-30,6,97876,10,96360,2015-02-05-01,01
2015-02-05-01-06-33,2015-02-05-01-07-33,3,1346,3,844,2015-02-05-01,01
2015-02-05-01-08-03,2015-02-05-01-09-03,4,145,4,46,2015-02-05-01,01
2015-02-05-01-10-06,2015-02-05-01-11-06,7,8934,8,4870,2015-02-05-01,01
2015-02-05-01-11-15,2015-02-05-01-12-15,1,30,1,30,2015-02-05-01,01
2015-02-05-01-12-31,2015-02-05-01-13-31,2,301,2,268,2015-02-05-01,01
2015-02-05-01-13-44,2015-02-05-01-14-44,3,3376,3,1814,2015-02-05-01,01
2015-02-05-01-15-01,2015-02-05-01-16-01,1,185,2,185,2015-02-05-01,01
2015-02-05-01-16-17,2015-02-05-01-17-17,1,76,1,76,2015-02-05-01,01
2015-02-05-01-17-39,2015-02-05-01-18-39,1,11465,1,11465,2015-02-05-01,01
2015-02-05-01-20-00,2015-02-05-01-21-00,5,18289,5,9676,2015-02-05-01,01
2015-02-05-01-21-19,2015-02-05-01-22-19,11,8573,13,2186,2015-02-05-01,01
2015-02-05-01-22-46,2015-02-05-01-23-46,5,5750,6,4238,2015-02-05-01,01
2015-02-05-01-23-47,2015-02-05-01-24-47,3,3088,3,2636,2015-02-05-01,01
2015-02-05-01-24-58,2015-02-05-01-25-58,3,957,3,516,2015-02-05-01,01
2015-02-05-01-26-00,2015-02-05-01-27-00,1,1819,1,1819,2015-02-05-01,01
2015-02-05-01-27-34,2015-02-05-01-28-34,6,5529,6,4322,2015-02-05-01,01
2015-02-05-01-28-38,2015-02-05-01-29-38,3,3367,3,3032,2015-02-05-01,01
2015-02-05-01-29-48,2015-02-05-01-30-48,5,10203,7,6987,2015-02-05-01,01
2015-02-05-01-32-05,2015-02-05-01-33-05,2,20408,5,20013,2015-02-05-01,01
2015-02-05-01-33-16,2015-02-05-01-34-16,3,592,4,430,2015-02-05-01,01
2015-02-05-01-34-33,2015-02-05-01-35-33,4,5741,5,2865,2015-02-05-01,01
2015-02-05-01-35-35,2015-02-05-01-36-35,2,945,2,731,2015-02-05-01,01
2015-02-05-01-38-24,2015-02-05-01-39-24,3,1483,3,1443,2015-02-05-01,01
2015-02-05-01-39-41,2015-02-05-01-40-41,5,4647,5,1796,2015-02-05-01,01
2015-02-05-01-42-10,2015-02-05-01-43-10,4,741,6,648,2015-02-05-01,01
2015-02-05-01-43-19,2015-02-05-01-44-19,3,3574,3,3166,2015-02-05-01,01
2015-02-05-01-44-37,2015-02-05-01-45-37,5,5718,5,3944,2015-02-05-01,01
2015-02-05-01-46-09,2015-02-05-01-47-09,1,2214,1,2214,2015-02-05-01,01
2015-02-05-01-48-12,2015-02-05-01-49-12,3,546,3,236,2015-02-05-01,01
2015-02-05-01-49-45,2015-02-05-01-50-45,3,6304,3,3128,2015-02-05-01,01
2015-02-05-01-50-46,2015-02-05-01-51-46,4,368,4,129,2015-02-05-01,01
2015-02-05-01-52-11,2015-02-05-01-53-11,3,6962,4,2952,2015-02-05-01,01
2015-02-05-01-53-28,2015-02-05-01-54-28,2,71,2,71,2015-02-05-01,01
2015-02-05-01-54-41,2015-02-05-01-55-41,1,3,2,3,2015-02-05-01,01
2015-02-05-01-55-54,2015-02-05-01-56-54,3,1782,3,1746,2015-02-05-01,01
2015-02-05-01-58-08,2015-02-05-01-59-08,1,236,1,236,2015-02-05-01,01
2015-02-05-01-59-22,2015-02-05-02-00-22,3,15348,3,8981,2015-02-05-01,01
2015-02-05-02-00-29,2015-02-05-02-01-29,3,155997,8,155380,2015-02-05-02,02
2015-02-05-02-01-34,2015-02-05-02-02-34,5,3145,5,1908,2015-02-05-02,02
2015-02-05-02-02-45,2015-02-05-02-03-45,5,3796,6,3128,2015-02-05-02,02
2015-02-05-02-03-51,2015-02-05-02-04-51,4,1160,4,290,2015-02-05-02,02
2015-02-05-02-05-03,2015-02-05-02-06-03,4,1719,4,1180,2015-02-05-02,02
2015-02-05-02-07-08,2015-02-05-02-08-08,6,6344,7,4870,2015-02-05-02,02
2015-02-05-02-10-05,2015-02-05-02-11-05,2,365,2,319,2015-02-05-02,02
2015-02-05-02-11-08,2015-02-05-02-12-08,4,644,4,412,2015-02-05-02,02
2015-02-05-02-12-10,2015-02-05-02-13-10,3,2503,5,1493,2015-02-05-02,02
2015-02-05-02-13-34,2015-02-05-02-14-34,4,13178,51,9229,2015-02-05-02,02
2015-02-05-02-15-07,2015-02-05-02-16-07,2,1251,3,1193,2015-02-05-02,02
2015-02-05-02-16-59,2015-02-05-02-17-59,5,12447,5,11465,2015-02-05-02,02
2015-02-05-02-18-55,2015-02-05-02-19-55,2,4821,2,4718,2015-02-05-02,02
2015-02-05-02-20-29,2015-02-05-02-21-29,1,21,1,21,2015-02-05-02,02
2015-02-05-02-21-52,2015-02-05-02-22-52,4,3503,4,1746,2015-02-05-02,02
2015-02-05-02-23-34,2015-02-05-02-24-34,3,32072,3,18823,2015-02-05-02,02
2015-02-05-02-24-39,2015-02-05-02-25-39,4,133,4,78,2015-02-05-02,02
2015-02-05-02-26-00,2015-02-05-02-27-00,6,3214,11,2848,2015-02-05-02,02
2015-02-05-02-27-13,2015-02-05-02-28-13,7,40462,12,35368,2015-02-05-02,02
2015-02-05-02-28-41,2015-02-05-02-29-41,3,1643,3,1222,2015-02-05-02,02
2015-02-05-02-30-08,2015-02-05-02-31-08,3,747,3,300,2015-02-05-02,02
2015-02-05-02-31-37,2015-02-05-02-32-37,3,1240,3,460,2015-02-05-02,02
2015-02-05-02-34-16,2015-02-05-02-35-16,2,884,2,653,2015-02-05-02,02
2015-02-05-02-35-20,2015-02-05-02-36-20,3,600,3,236,2015-02-05-02,02
2015-02-05-02-36-59,2015-02-05-02-37-59,1,56,1,56,2015-02-05-02,02
2015-02-05-02-38-44,2015-02-05-02-39-44,2,525,2,268,2015-02-05-02,02
2015-02-05-02-39-59,2015-02-05-02-40-59,7,3029,7,1742,2015-02-05-02,02
2015-02-05-02-41-10,2015-02-05-02-42-10,1,12,1,12,2015-02-05-02,02
2015-02-05-02-42-40,2015-02-05-02-43-40,1,1746,1,1746,2015-02-05-02,02
2015-02-05-02-43-52,2015-02-05-02-44-52,1,36,1,36,2015-02-05-02,02
2015-02-05-02-44-58,2015-02-05-02-45-58,3,6112,3,5781,2015-02-05-02,02
2015-02-05-02-46-56,2015-02-05-02-47-56,4,2009,4,1350,2015-02-05-02,02
2015-02-05-02-48-14,2015-02-05-02-49-14,6,3669,6,1742,2015-02-05-02,02
2015-02-05-02-49-41,2015-02-05-02-50-41,2,12545,3,7577,2015-02-05-02,02
2015-02-05-02-50-58,2015-02-05-02-51-58,3,401,3,200,2015-02-05-02,02
2015-02-05-02-52-08,2015-02-05-02-53-08,2,2948321,9,2947443,2015-02-05-02,02
2015-02-05-02-53-12,2015-02-05-02-54-12,4,4874,4,3128,2015-02-05-02,02
2015-02-05-02-55-26,2015-02-05-02-56-26,2,811,2,566,2015-02-05-02,02
2015-02-05-02-57-31,2015-02-05-02-58-31,4,2584082,114,2577158,2015-02-05-02,02
2015-02-05-02-58-33,2015-02-05-02-59-33,3,1017,6,747,2015-02-05-02,02
2015-02-05-02-59-36,2015-02-05-03-00-36,4,5253848,41,2887949,2015-02-05-02,02
2015-02-05-03-01-04,2015-02-05-03-02-04,8,15742,10,6412,2015-02-05-03,03
2015-02-05-03-02-08,2015-02-05-03-03-08,2,8496,3,5969,2015-02-05-03,03
2015-02-05-03-03-10,2015-02-05-03-04-10,3,1992,3,1559,2015-02-05-03,03
2015-02-05-03-04-21,2015-02-05-03-05-21,2,4124,2,3663,2015-02-05-03,03
2015-02-05-03-05-31,2015-02-05-03-06-31,1,70,1,70,2015-02-05-03,03
2015-02-05-03-07-08,2015-02-05-03-08-08,2,2037,2,2018,2015-02-05-03,03
2015-02-05-03-08-10,2015-02-05-03-09-10,5,5033,8,3308,2015-02-05-03,03
2015-02-05-03-09-41,2015-02-05-03-10-41,7,11534,18,4154,2015-02-05-03,03
2015-02-05-03-11-18,2015-02-05-03-12-18,3,106,3,80,2015-02-05-03,03
2015-02-05-03-12-35,2015-02-05-03-13-35,4,986,4,461,2015-02-05-03,03
2015-02-05-03-13-40,2015-02-05-03-14-40,3,331,4,233,2015-02-05-03,03
2015-02-05-03-15-09,2015-02-05-03-16-09,5,37125,6,33145,2015-02-05-03,03
2015-02-05-03-16-12,2015-02-05-03-17-12,3,2071,3,2051,2015-02-05-03,03
2015-02-05-03-18-33,2015-02-05-03-19-33,3,3141,3,1975,2015-02-05-03,03
2015-02-05-03-20-23,2015-02-05-03-21-23,1,71,1,71,2015-02-05-03,03
2015-02-05-03-21-35,2015-02-05-03-22-35,4,3105,4,2553,2015-02-05-03,03
2015-02-05-03-22-42,2015-02-05-03-23-42,2,7542,2,7511,2015-02-05-03,03
2015-02-05-03-23-55,2015-02-05-03-24-55,1,290,1,290,2015-02-05-03,03
2015-02-05-03-25-13,2015-02-05-03-26-13,2,4262,3,2747,2015-02-05-03,03
2015-02-05-03-27-17,2015-02-05-03-28-17,4,2424,4,1673,2015-02-05-03,03
2015-02-05-03-30-01,2015-02-05-03-31-01,16,9183,17,4967,2015-02-05-03,03
2015-02-05-03-31-21,2015-02-05-03-32-21,4,6149,5,4297,2015-02-05-03,03
2015-02-05-03-33-25,2015-02-05-03-34-25,8,8479,10,4931,2015-02-05-03,03
2015-02-05-03-35-39,2015-02-05-03-36-39,3,6214,4,4870,2015-02-05-03,03
2015-02-05-03-37-43,2015-02-05-03-38-43,5,2952548,19,2947443,2015-02-05-03,03
2015-02-05-03-38-49,2015-02-05-03-39-49,3,509,3,393,2015-02-05-03,03
2015-02-05-03-39-54,2015-02-05-03-40-54,5,191967,18,187044,2015-02-05-03,03
2015-02-05-03-41-17,2015-02-05-03-42-17,2,566,2,330,2015-02-05-03,03
2015-02-05-03-42-20,2015-02-05-03-43-20,3,196,4,148,2015-02-05-03,03
2015-02-05-03-43-51,2015-02-05-03-44-51,7,2166,7,755,2015-02-05-03,03
2015-02-05-03-45-02,2015-02-05-03-46-02,2,114471,5,110205,2015-02-05-03,03
2015-02-05-03-46-38,2015-02-05-03-47-38,3,9278,3,8981,2015-02-05-03,03
2015-02-05-03-47-58,2015-02-05-03-48-58,5,5406,9,4345,2015-02-05-03,03
